League,Year,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup,,League,EPL,,,
EPL,2014,Ramires,80,AMR,1,0,0,0.083287202,0,90,2,936,0.158382997,0.100218996,,,,,,
EPL,2014,Eden Hazard,80,AML,0,0,2,0,0.038252901,90,0,701,0.505904973,0.492774993,,,,,,
EPL,2014,Juan Cuadrado,80,AMR,0,0,0,0.0111123,0,48,1,1089,0.0869596,0.075847298,,,,,,
EPL,2014,Eden Hazard,80,AML,1,0,0,1.251590014,0,90,3,701,0.152466998,0.068532497,,,,,,
EPL,2014,Erik Lamela,82,AMR,0,0,6,0.102674998,0.622510016,90,2,644,1.128579974,0.891691983,,,,,,
EPL,2014,Nacer Chadli,82,AML,0,0,1,0.0181289,0.023544401,85,1,648,0.630841017,0.589168012,,,,,,
EPL,2014,James Milner,88,AMR,0,0,2,0.0243129,0.218114004,90,1,489,0.741466999,0.615315974,,,,,,
EPL,2014,David Silva,88,AML,0,1,4,0,0.690626979,90,0,617,0.741226017,0.126150995,,,,,,
EPL,2014,Aaron Ramsey,83,AMR,1,1,2,0.306111991,0.580323994,70,3,504,1.422099948,0.773721993,,,,,,
EPL,2014,Alexis Sánchez,83,AML,2,0,3,1.43185997,0.29161799,90,8,498,1.826889992,0.248686001,,,,,,
EPL,2014,Erik Lamela,82,AMR,0,0,1,0,0.0145614,78,0,644,0.102931,0.102931,,,,,,
EPL,2014,Nacer Chadli,82,AML,0,0,1,0,0.015674699,63,0,648,0.015674699,0,,,,,,
EPL,2014,James Milner,88,AMR,1,0,0,1.421319962,0,83,4,489,0.825586975,0.388195008,,,,,,
EPL,2014,David Silva,88,AML,1,0,5,1.233090043,0.490390003,90,3,617,3.129590034,2.320600033,,,,,,
EPL,2014,Willian,80,AMR,0,0,2,0.126153007,0.161865994,90,2,700,0.351882994,0.063864,,,,,,
EPL,2014,Eden Hazard,80,AML,0,0,2,0,0.124577999,90,0,701,0.192527995,0.126153007,,,,,,
EPL,2014,Aaron Ramsey,83,AMR,0,0,3,0.212665007,0.473457992,90,5,504,0.858572006,0.351094007,,,,,,
EPL,2014,Alexis Sánchez,83,AML,0,0,2,0.455332994,0.114041001,90,4,498,0.792047024,0.222672999,,,,,,
EPL,2014,Erik Lamela,82,AMR,0,1,3,0.274762005,0.799413025,90,3,644,1.030470014,0,,,,,,
EPL,2014,Nacer Chadli,82,AML,1,0,0,0.725426018,0,90,1,648,0.766583979,0.041158501,,,,,,
EPL,2014,James Milner,88,AMR,1,0,6,0.455020994,0.962818027,90,2,489,1.461539984,0.201957002,,,,,,
EPL,2014,David Silva,88,AML,0,2,4,0.865625024,0.300705999,90,4,617,1.377009988,0.27710101,,,,,,
EPL,2014,Aaron Ramsey,83,AMR,0,0,1,0,0.0364439,90,0,504,0.980688989,0.944244981,,,,,,
EPL,2014,Alexis Sánchez,83,AML,0,0,0,0.084069602,0,90,2,498,1.028309941,0.944244981,,,,,,
EPL,2014,Loïc Remy,80,AMR,0,0,0,0.185239002,0,82,3,690,0.185239002,0.079070397,,,,,,
EPL,2014,Eden Hazard,80,AML,0,0,1,0.163592994,0.0589494,90,3,701,0.348832011,0.201601997,,,,,,
EPL,2014,Jack Wilshere,83,AMR,0,0,3,0.297562987,0.222926006,68,3,1036,0.726571977,0.322777003,,,,,,
EPL,2014,Alexis Sánchez,83,AML,0,0,3,0.273696005,0.229908004,90,7,498,0.831286013,0.345705003,,,,,,
EPL,2014,Juan Cuadrado,80,AMR,0,0,1,0,0.0387633,43,0,1089,0.165966004,0.165966004,,,,,,
EPL,2014,Eden Hazard,80,AML,0,1,8,0.25147,0.445093989,90,4,701,1.263810039,0.818195999,,,,,,
EPL,2014,Jack Wilshere,83,AMR,1,0,0,0.266122013,0,79,3,1036,1.496719956,1.258059978,,,,,,
EPL,2014,Alexis Sánchez,83,AML,0,0,4,0.344074011,0.273768008,90,5,498,1.560580015,1.125010014,,,,,,
EPL,2014,Erik Lamela,82,AMR,0,0,3,0.104555003,0.151074007,90,2,644,0.325138986,0.205895007,,,,,,
EPL,2014,Nacer Chadli,82,AML,0,0,0,0.166256994,0,90,3,648,0.543093979,0.376836985,,,,,,
EPL,2014,James Milner,88,AMR,0,1,3,0,0.249202996,80,0,489,0.186816007,0,,,,,,
EPL,2014,David Silva,88,AML,0,0,2,0.0419515,0.493638009,90,1,617,0.72240603,0.186816007,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,0,0.253644913,0,90,3,554,0.255811274,0.106513061,,,,,,
EPL,2015,Ashley Young,89,AML,0,0,1,0.103004262,0.064342201,90,1,631,0.124228925,0.021224665,,,,,,
EPL,2015,Mousa Dembélé,82,AMR,0,0,0,0,0,69,0,642,0.103433363,0.103433363,,,,,,
EPL,2015,Nacer Chadli,82,AML,0,0,0,0,0,90,0,648,0.297303677,0.297303677,,,,,,
EPL,2015,Alex Oxlade-Chamberlain,83,AMR,0,0,4,0.114418,0.397174001,90,3,966,0.715013027,0.203420997,,,,,,
EPL,2015,Santiago Cazorla,83,AML,0,0,5,0.045070201,0.168386996,90,2,965,0.764787972,0.635868013,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,0,2,0.084155902,0.14136,90,2,616,0.497022003,0.387941986,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,0,0.357997,0,75,2,618,0.617070019,0.259072989,,,,,,
EPL,2015,Juan Mata,89,AMR,0,1,3,0,0.463387996,90,0,554,0.47439599,0.152100995,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,1,0.496012986,0.044353899,83,7,555,0.56250602,0.120036997,,,,,,
EPL,2015,Mousa Dembélé,82,AMR,0,0,0,0.049428701,0,90,2,642,0.503094018,0.453664988,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,1,2,0.147413999,0.127397001,90,3,646,0.52394098,0.479609996,,,,,,
EPL,2015,Aaron Ramsey,83,AMR,0,0,4,0.327051997,0.372839004,90,4,504,0.941905975,0.460510999,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,0,1.268640041,0,76,7,498,1.860110044,0.591473997,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,0,3,0.033006798,0.229925007,69,1,616,0.481038004,0.218106002,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,0,0.0619523,0,83,2,618,1.294890046,1.232939959,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,5,0.261916012,0.185629994,90,5,554,0.450325996,0.122841999,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,1,0.126981005,0.121258996,90,4,555,0.195146993,0.114375003,,,,,,
EPL,2015,Mousa Dembélé,82,AMR,0,0,1,0.049314901,0.0131582,79,2,642,0.185710996,0.123237997,,,,,,
EPL,2015,Nacer Chadli,82,AML,0,1,1,0.521866977,0.66319102,90,5,648,1.283669949,0.905969024,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,0,2,0.509541988,0.119681999,90,2,616,1.250730038,0.693938017,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,1,3,0.0229792,0.208627,80,1,618,0.242881,0.0950858,,,,,,
EPL,2015,Aaron Ramsey,83,AMR,0,0,1,0.118403003,0.565939009,90,3,504,1.177129984,1.058719993,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,3,0.527438998,0.240927994,90,3,498,0.93986398,0.309179991,,,,,,
EPL,2015,Alex Oxlade-Chamberlain,83,AMR,0,0,0,0.056621902,0,83,2,966,0.625908017,0.569285989,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,2,0.382539004,0.147698,90,7,498,0.576467991,0.185020998,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,0,0,0.034325499,0,47,1,616,0.034325499,0,,,,,,
EPL,2015,Raheem Sterling,88,AML,1,0,3,0.787607014,0.208816007,90,3,618,1.064440012,0.090779997,,,,,,
EPL,2015,Mousa Dembélé,82,AMR,0,0,2,0,0.071284398,57,0,642,0.557310998,0.533959985,,,,,,
EPL,2015,Nacer Chadli,82,AML,0,0,5,0.186698005,0.482268006,90,3,648,0.692916989,0.0453755,,,,,,
EPL,2015,Juan Mata,89,AMR,1,0,1,0.853009999,0.020953201,71,4,554,0.945179999,0.0712163,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,0,0.121069998,0,90,2,555,0.42841199,0.355136991,,,,,,
EPL,2015,Aaron Ramsey,83,AMR,0,0,0,0.101061001,0,90,2,504,0.613286018,0.542186022,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,1,0.696628988,0.0139107,85,8,498,1.260259986,0.696174979,,,,,,
EPL,2015,Juan Mata,89,AMR,0,1,2,0,0.098771602,66,0,554,0.015606,0,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,0,0.0132768,0,47,1,555,0,0,,,,,,
EPL,2015,Son Heung-Min,82,AMR,0,0,0,0.034031302,0,64,2,453,0.070849597,0.036818299,,,,,,
EPL,2015,Nacer Chadli,82,AML,0,0,2,0.178701997,0.0618986,90,3,648,0.829023004,0.603242993,,,,,,
EPL,2015,Aaron Ramsey,83,AMR,0,0,0,0.125459,0,90,3,504,0.106124997,0,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,0,0.549556017,0,78,3,498,0.480596989,0.0357638,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,0,5,0.024623901,0.188146994,90,1,616,0.965191007,0.911948025,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,2,0,0.459024012,71,0,618,0.474788994,0.015765101,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,4,0.194428995,0.187158003,88,4,644,0.322991014,0.174392,,,,,,
EPL,2015,Nacer Chadli,82,AML,0,0,4,0.043421701,0.189329997,67,1,648,0.304297,0.131137997,,,,,,
EPL,2015,Juan Mata,89,AMR,1,0,2,0.401436001,0.333831012,90,2,554,1.025329947,0.455819994,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,1,0.463344008,0.062598199,90,4,555,0.758692026,0.443562001,,,,,,
EPL,2015,Erik Lamela,82,AMR,1,1,2,0.824442983,0.252330005,88,4,644,0.889715016,0.065271802,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,0,1,0.050000198,0.096128702,69,1,646,0.659761012,0.563632011,,,,,,
EPL,2015,Kevin De Bruyne,88,AMR,1,0,1,0.541971028,0.0445351,90,3,447,0.775267005,0.233217999,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,4,0.170485005,0.269549012,90,3,618,0.51769501,0.239133999,,,,,,
EPL,2015,Aaron Ramsey,83,AMR,0,0,1,0.339125007,0.112464003,79,4,504,1.429159999,1.127740026,,,,,,
EPL,2015,Alexis Sánchez,83,AML,3,0,3,1.612599969,0.257797003,90,7,498,2.638279915,1.597390056,,,,,,
EPL,2015,Juan Mata,89,AMR,1,1,1,0.738282979,0.888163984,90,4,554,1.50474,0.092282601,,,,,,
EPL,2015,Memphis Depay,89,AML,1,0,1,1.275349975,0.0228063,81,4,555,1.288990021,0.055497799,,,,,,
EPL,2015,David Silva,88,AMR,0,2,4,0.054993,0.837836027,78,1,617,1.369269967,1.08810997,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,0,0.057551902,0,49,1,618,0.149220005,0.0916683,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,3,0,0.189400002,59,0,644,0.587804019,0.465626001,,,,,,
EPL,2015,Nacer Chadli,82,AML,0,0,1,0.054967899,0.032678701,66,2,648,0.087646604,0,,,,,,
EPL,2015,Aaron Ramsey,83,AMR,0,0,0,0.503419995,0,90,1,504,1.380210042,0.876787007,,,,,,
EPL,2015,Alexis Sánchez,83,AML,2,0,2,0.767943978,0.525259018,83,3,498,1.415130019,0.647188008,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,2,0.046921,0.044936199,84,2,554,0.497601002,0.434116989,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,0,0,0,48,0,555,0,0,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,1,0,0.017314401,89,0,644,0.0989649,0.0989649,,,,,,
EPL,2015,Nacer Chadli,82,AML,0,0,0,0,0,10,0,648,0,0,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,1,0,0.024597,47,0,554,0.332204014,0.332204014,,,,,,
EPL,2015,Anthony Martial,89,AML,0,0,1,0.185637996,0.305070996,90,2,553,0.463135988,0.049978498,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,1,3,0.667786002,1.20077002,90,1,616,2.081480026,0.640187025,,,,,,
EPL,2015,Kevin De Bruyne,88,AML,0,1,2,0.120398998,0.296402007,65,3,447,1.885849953,1.469040036,,,,,,
EPL,2015,Aaron Ramsey,83,AMR,1,0,1,1.178529978,0.044911399,90,6,504,1.850880027,1.171839952,,,,,,
EPL,2015,Alexis Sánchez,83,AML,1,0,4,0.604107976,0.598699987,81,4,498,1.290889978,0.586382985,,,,,,
EPL,2015,Alex Oxlade-Chamberlain,83,AMR,0,0,2,0.138364002,0.190531,83,2,966,0.378991008,0.050096601,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,1,0.218206003,0.274150014,90,3,498,0.717431009,0.328895003,,,,,,
EPL,2015,Erik Lamela,82,AMR,1,0,0,0.635276973,0,90,1,644,1.222579956,0.587306023,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,1,5,0.0267647,0.690087974,90,1,646,0.614071012,0.587306023,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,2,0,0.140971005,68,0,554,0.093826197,0,,,,,,
EPL,2015,Anthony Martial,89,AML,0,0,1,0,0.131845996,90,0,553,0.131845996,0,,,,,,
EPL,2015,Kevin De Bruyne,88,AMR,0,0,2,0.043570701,0.113775998,90,1,447,0.114234,0.0131522,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,0,0.092618197,0,56,1,618,0.193700001,0.193700001,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,0,0,0,80,0,554,0.130070999,0.130070999,,,,,,
EPL,2015,Anthony Martial,89,AML,0,0,1,0.114031002,0.130070999,90,1,553,0.244101003,0,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,0,1,0,0.024011901,90,0,616,0.592194021,0.568181992,,,,,,
EPL,2015,Kevin De Bruyne,88,AML,0,1,4,0.053922798,0.141234994,74,1,447,0.156900004,0,,,,,,
EPL,2015,Joel Campbell,83,AMR,1,0,0,0.492026001,0,86,4,506,0.492026001,0,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,3,0.180267006,0.429856986,90,4,498,0.479977012,0.087824799,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,1,4,0.131125003,0.495032012,90,3,644,0.55230099,0.449048996,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,0,4,0.093134403,0.138042003,90,2,646,0.55973798,0.534932971,,,,,,
EPL,2015,Juan Mata,89,AMR,1,0,1,0.874351978,0.047983602,90,3,554,0.166866004,0.051789999,,,,,,
EPL,2015,Jesse Lingard,89,AML,1,0,1,0.162250996,0.0283852,90,3,558,0.162250996,0,,,,,,
EPL,2015,Kevin De Bruyne,88,AMR,0,0,3,0,0.090788901,90,0,447,0.181841001,0.158619002,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,1,0.71272397,0.049857501,85,4,618,0.762580991,0.0232225,,,,,,
EPL,2015,Joel Campbell,83,AMR,0,0,1,0.0256972,0.483222991,75,1,506,0.508920014,0,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,1,0.483222991,0.088217601,90,1,498,0.508920014,0.0256972,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,2,0,0.163774997,76,0,644,0.048322398,0,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,0,3,0.123424001,0.163579002,90,3,646,0.223371997,0.117219999,,,,,,
EPL,2015,Alexis Sánchez,83,AMR,0,0,3,0.082090199,0.207149997,90,2,498,0.714465976,0.491091013,,,,,,
EPL,2015,Kieran Gibbs,83,AML,0,0,0,0.198708996,0,65,3,545,0.198708996,0,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,0,0,0,0,48,0,616,0.026993601,0.026993601,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,1,0.097352698,0.096592203,90,2,618,0.193945006,0.070359103,,,,,,
EPL,2015,Son Heung-Min,82,AMR,0,1,3,0.297793001,0.209971994,86,3,453,0.662117004,0.242878005,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,2,4,0.132531002,0.662913978,90,2,646,0.602670014,0.416363001,,,,,,
EPL,2015,Kevin De Bruyne,88,AMR,1,2,5,0.963634014,0.367861986,90,1,447,1.28918004,0.325545013,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,1,1,0.191658005,0.963634014,78,2,618,1.200559974,0.105296999,,,,,,
EPL,2015,Aaron Ramsey,83,AMR,0,0,1,0.065047503,0.0443586,75,1,504,0.237820998,0.172774002,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,1,1,0.083474003,0.313717991,63,2,498,0.582292974,0.185102001,,,,,,
EPL,2015,Kevin De Bruyne,88,AMR,0,0,2,0.131738007,0.063043498,90,1,447,0.204093993,0.0206328,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,2,0.121813998,0.146405995,90,2,618,0.298646986,0.030426599,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,0,0.034450401,0,67,1,644,0.0493499,0.0493499,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,0,2,0.0159574,0.067008696,90,1,646,0.081537597,0.065580197,,,,,,
EPL,2015,Joel Campbell,83,AMR,1,0,0,0.309493005,0,78,1,506,0.497684985,0.188191995,,,,,,
EPL,2015,Alex Oxlade-Chamberlain,83,AML,0,0,1,0.0174536,0.024123499,66,1,966,0.381395012,0.363941014,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,2,0.102746002,0.156042993,90,1,554,0.255459011,0.255459011,,,,,,
EPL,2015,Jesse Lingard,89,AML,0,0,1,0.119157001,0.045090199,90,3,558,1.049710035,0.965721011,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,1,3,0.053151298,0.419434011,90,1,616,0.123444997,0,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,0,0,0,47,0,618,0.199577004,0.199577004,,,,,,
EPL,2015,Jesse Lingard,89,AMR,0,0,0,0,0,30,0,558,0.080236897,0.080236897,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,0,0.080236897,0,90,1,555,0.080236897,0,,,,,,
EPL,2015,Joel Campbell,83,AMR,0,0,1,0,0.0508008,65,0,506,0.0508008,0.0508008,,,,,,
EPL,2015,Theo Walcott,83,AML,0,0,0,0,0,65,0,503,0.583930016,0.583930016,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,3,0.167209998,0.077632397,88,3,644,0.227085993,0.030573299,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,1,2,0.276659012,0.122428,90,7,646,0.287719011,0.182391003,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,1,0.146945998,0.120159,90,3,644,0.673159003,0.453467995,,,,,,
EPL,2015,Christian Eriksen,82,AML,0,0,3,0.125497997,0.155061007,87,3,646,0.234128997,0.0507227,,,,,,
EPL,2015,Anthony Martial,89,AMR,1,0,2,0.351945996,0.141854003,90,1,553,0.401084006,0,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,0,0.049137499,0,90,1,555,0.148821995,0.099684499,,,,,,
EPL,2015,Joel Campbell,83,AMR,0,0,1,0.43739,0.516097009,71,2,506,1.048499942,0.611114025,,,,,,
EPL,2015,Theo Walcott,83,AML,1,0,0,0.066123597,0,89,2,503,0.247953996,0.181830004,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,0,0.095945999,0,90,1,554,0.511741996,0.415796012,,,,,,
EPL,2015,Memphis Depay,89,AML,0,0,0,0.051779602,0,49,2,555,0.0193765,0,,,,,,
EPL,2015,Christian Eriksen,82,AMR,0,0,5,0,0.463396996,73,0,646,0.712348998,0.439339012,,,,,,
EPL,2015,Erik Lamela,82,AML,0,0,2,0.298480004,0.769393027,90,3,644,0.942790985,0.204971999,,,,,,
EPL,2015,Kevin De Bruyne,88,AMR,1,2,6,0.599785984,0.382988006,90,3,447,1.066349983,0.141445994,,,,,,
EPL,2015,Raheem Sterling,88,AML,1,0,2,0.135812998,0.0537518,90,2,618,0.289034992,0.235284001,,,,,,
EPL,2015,Joel Campbell,83,AMR,0,0,0,0,0,65,0,506,0.028543301,0.028543301,,,,,,
EPL,2015,Theo Walcott,83,AML,0,0,0,0.079332396,0,79,2,503,0.062621303,0,,,,,,
EPL,2015,Alex Oxlade-Chamberlain,83,AMR,0,0,0,0.121045001,0,90,1,966,0.475605994,0.475605994,,,,,,
EPL,2015,Theo Walcott,83,AML,0,0,1,1.062139988,0.121045001,90,3,503,1.441220045,0.258042991,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,0,0.049366198,0,78,2,554,0.063511997,0.0141458,,,,,,
EPL,2015,Anthony Martial,89,AML,0,0,1,0.118427999,0.714700997,90,2,553,0.850843012,0.73241502,,,,,,
EPL,2015,Kevin De Bruyne,88,AMR,0,0,3,0.133460999,0.680896997,90,2,447,0.421703994,0.288242996,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,2,0.151696995,0.165975004,90,4,618,0.465508997,0.188953996,,,,,,
EPL,2015,Alex Oxlade-Chamberlain,83,AMR,0,0,1,0.140526995,0.036888801,69,2,966,0.253618002,0.076202303,,,,,,
EPL,2015,Theo Walcott,83,AML,0,0,1,0.112329997,0.018516099,82,1,503,0.229238003,0.098392002,,,,,,
EPL,2015,Juan Mata,89,AMR,0,0,2,0.278079987,0.0622182,90,4,554,0.414240003,0.291386008,,,,,,
EPL,2015,Anthony Martial,89,AML,1,1,1,0.640475988,0.148457006,90,4,553,0.846032023,0.057099599,,,,,,
EPL,2015,Kevin De Bruyne,88,AMR,0,0,4,0.071896099,0.194936007,90,3,447,0.345474005,0.118680999,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,2,0.092112802,0.032946002,61,1,618,0.115011998,0.0120489,,,,,,
EPL,2015,Christian Eriksen,82,AMR,0,0,3,0.042718802,0.071256801,71,2,646,0.180819005,0.096315503,,,,,,
EPL,2015,Erik Lamela,82,AML,0,0,1,0.120677002,0.0170149,90,2,644,0.162034005,0.145018995,,,,,,
EPL,2015,Anthony Martial,89,AMR,0,0,1,0.048299201,0.042497899,90,1,553,0.510856986,0.420060009,,,,,,
EPL,2015,Jesse Lingard,89,AML,1,0,1,0.535799026,0.325996011,66,2,558,0.879348993,0.34355101,,,,,,
EPL,2015,Joel Campbell,83,AMR,0,1,2,0.142253995,0.210624993,78,3,506,1.270429969,1.020990014,,,,,,
EPL,2015,Theo Walcott,83,AML,0,0,1,0.158928007,0.871927023,79,3,503,1.451889992,1.292960048,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,6,0.230330005,0.601536989,90,3,644,0.709774971,0.039521102,,,,,,
EPL,2015,Dele Alli,82,AML,0,0,1,0.16133,0.043470498,90,4,645,0.239197001,0.034396902,,,,,,
EPL,2015,Erik Lamela,82,AMR,0,0,2,0.0957838,0.0873105,75,1,644,0.204570994,0.052568998,,,,,,
EPL,2015,Christian Eriksen,82,AML,2,0,6,0.096542299,0.543654978,90,4,646,0.568010986,0.377173007,,,,,,
EPL,2015,Jesse Lingard,89,AMR,0,0,0,0,0,68,0,558,0,0,,,,,,
EPL,2015,Anthony Martial,89,AML,0,0,1,0.143760994,0.0288643,90,2,553,0.172625005,0,,,,,,
EPL,2015,Joel Campbell,83,AMR,0,0,1,0.065583803,0.318342,90,1,506,0.065583803,0,,,,,,
EPL,2015,Theo Walcott,83,AML,0,0,1,0,0.033626501,73,0,503,0.033626501,0,,,,,,
EPL,2015,Son Heung-Min,82,AMR,0,0,1,0.0411935,0.026868399,90,2,453,0.231851995,0.163790002,,,,,,
EPL,2015,Dele Alli,82,AML,1,1,3,0.351361006,0.056934498,90,7,645,0.389261991,0.039399698,,,,,,
EPL,2015,Jesús Navas,88,AMR,0,0,0,0.074479699,0,70,1,616,0.0946391,0.020159399,,,,,,
EPL,2015,Kevin De Bruyne,88,AML,0,0,3,0.046909701,0.117922999,90,1,447,0.202114001,0.132733002,,,,,,
EPL,2015,Joel Campbell,83,AMR,0,0,1,0.054026101,0.106730998,58,1,506,0.197147995,0.143122002,,,,,,
EPL,2015,Theo Walcott,83,AML,0,0,3,0,0.178130001,76,0,503,0.549862981,0.479930997,,,,,,
EPL,2015,Joel Campbell,83,AMR,0,0,0,0.0420283,0,63,1,506,0.113181002,0.071152903,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,5,0.641659021,0.560352981,90,5,498,1.715939999,0.768593013,,,,,,
EPL,2015,Son Heung-Min,82,AMR,0,0,2,0.165071994,0.048115999,71,2,453,0.268108994,0.103037,,,,,,
EPL,2015,Dele Alli,82,AML,1,0,2,0.922095001,0.094916299,47,2,645,0.548376977,0.220697001,,,,,,
EPL,2015,Jesse Lingard,89,AMR,1,0,1,0.530241013,0.019773001,90,1,558,0.957117975,0.407103986,,,,,,
EPL,2015,Anthony Martial,89,AML,1,1,6,0.355567992,1.035509944,80,5,553,1.921319962,1.597280025,,,,,,
EPL,2015,Nacer Chadli,82,AMR,0,0,2,0.200002998,0.0456957,62,2,648,0.211784005,0.109499998,,,,,,
EPL,2015,Erik Lamela,82,AML,0,0,1,0.223763004,0.107317001,73,5,644,0.597371995,0.426836997,,,,,,
EPL,2015,Alex Oxlade-Chamberlain,83,AMR,1,0,0,0.104483001,0,69,2,966,0.179763004,0.075280398,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,2,0.189383,0.0530679,84,2,498,0.253003001,0.0105522,,,,,,
EPL,2015,Jesse Lingard,89,AMR,1,0,0,0.246777996,0,88,5,558,0.355163008,0.108384997,,,,,,
EPL,2015,Anthony Martial,89,AML,0,0,1,0.106379002,0.048721898,90,2,553,0.340662003,0.272410005,,,,,,
EPL,2015,Jesse Lingard,89,AMR,0,0,0,0,0,66,0,558,0.022390099,0.022390099,,,,,,
EPL,2015,Anthony Martial,89,AML,1,0,1,0.344709992,0.104881003,90,2,553,0.527408004,0.077816904,,,,,,
EPL,2015,Alex Oxlade-Chamberlain,83,AMR,0,0,3,0,0.233120993,85,0,966,0.612986028,0.612986028,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,2,0.446070999,0.157458007,90,6,498,1.302559972,0.772261977,,,,,,
EPL,2015,David Silva,88,AMR,0,0,1,0.649537027,0.0171287,90,2,617,1.067469954,0.417930007,,,,,,
EPL,2015,Raheem Sterling,88,AML,0,0,2,0.093294799,0.086970702,90,2,618,0.546328008,0.503026009,,,,,,
EPL,2015,Son Heung-Min,82,AMR,0,0,1,0,0.016515899,73,0,453,0.016515899,0,,,,,,
EPL,2015,Dele Alli,82,AML,0,0,0,0,0,82,0,645,0.0121179,0.0121179,,,,,,
EPL,2015,Son Heung-Min,82,AMR,0,0,2,0.288908988,0.143857002,77,1,453,0.881733,0.44896701,,,,,,
EPL,2015,Erik Lamela,82,AML,0,0,2,0.567878008,0.164972007,65,2,644,1.285019994,0.717137992,,,,,,
EPL,2015,Danny Welbeck,83,AMR,1,0,0,0.724357009,0,85,3,501,0.897713006,0.386081994,,,,,,
EPL,2015,Alexis Sánchez,83,AML,0,0,2,0.123443,0.480854988,90,3,498,0.97122103,0.415396988,,,,,,
EPL,2015,Nacer Chadli,82,AMR,0,0,0,0,0,64,0,648,0.085181899,0.085181899,,,,,,
EPL,2015,Erik Lamela,82,AML,0,0,2,0.071608201,0.081457503,73,1,644,0.494697988,0.413239986,,,,,,
